web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,The Inspection,,en,,"Ellis French is a young, gay Black man, rejected by his mother and with few options for his future, decides to join the Marines, doing whatever it takes to succeed in a system that would cast him aside. But even as he battles deep-seated prejudice and the grueling routines of basic training, he finds unexpected camaraderie, strength, and support in this new community, giving him a hard-earned sense of belonging that will shape his identity and forever change his life.",26.393,,,2022-11-18,6.179,56.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,The Inspection,,en,,5 housemates frantically clean their house for a last minute inspection until something goes terribly wrong,0.01,,,,0.0,0.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,L'inspection,,fr,,"The Inspection is a mighty film without (luckily) any morality in the end — it is a story about what can and what cannot be told to children. A school teacher receives a visit from an educational inspector, who is trying to coherently react to the parents’ complaints. It turns out she spends too much time telling children about the horrible events of the 20th century, in particular about the Holocaust — all in contradiction to the logically drawn school curriculum. She is deeply convinced that while one cannot talk too much about the genocide of the European Jews, it is way too easy not to say enough, not to warn and not to explain.",8.162,,,2021-09-03,7.0,2.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,The General Inspection of the Average Parade Float,,en,,"Carl Vinnaman runs a small parade float company in his home town and he got contracted to build the Christmas parade float with his team! Somehow though, Carl messed up the dates and the day that the inspector is coming by to check it out the float isn't even close to being done! Will the team at Parade Float Extravaganza be able to get their float in the parade or will Harriet, the inspector, shut down their business?",0.001,,,,0.0,0.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,Inspector Sun y la maldición de la viuda negra,,es,,"After being put on indefinite leave by his chief of police uncle, the highly intelligent and arrogant huntsman spider Inspector Sun boards a San Francisco bound seaplane. Joined by an intrepid young fan, Sun is pulled into a murder case where the turnout could affect both the insect and human worlds.",16.541,,,2022-12-28,6.7,139.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,,ja,,"Inspector Kei Mikhail Ignatov finds himself involved with an organization named Bifrost with the possibility of freeing his wife if he betrays Unit One. Koichi Azusawa coordinates an assault on the Public Safety Bureau tower using his hacker Obata, locking down the building and kidnapping Inspector Arata Shindo. Azusawa demands that governor Karina Komiya resign from her position.",20.651,,,2020-03-27,7.613,84.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,ACCA13区監察課 Regards,,ja,,"Set in the capital city of Badon one year after the events of the TV anime, Jean and the rest of the ACCA department are preparing for the one-year anniversary of the establishment of the new order. For the characters — caught between rumors of unrest, unchanging days, new crossroads, gazes remembered in memories, and days of new beginnings — time once again begins to move forward.",12.747,,,2020-02-14,7.2,6.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,霸王花,,cn,,"The film revolves around a crack squad of female police officers who have to deal with harassment and a lack of respect from their male colleagues, personal issues as well as some serious criminals.",6.353,,,1988-06-03,6.043,23.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,'92霸王花與霸王花,,cn,,"To save the Hong Kong Police Force's Banshee Squad from becoming defunct, the struggling new squad members seek the help of former officers Amy (Sandra Ng), now a divorced mom with a young kid, and May (Kara Hui), now partially mentally-unstable, to help them with their training regiment, lead by Madame Yang (Cynthia Khan). Their police skills are put to the test when they are ordered to nab a band of brutal thugs in the city.",7.381,,,1992-12-17,5.8,4.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,神勇飛虎霸王花,,cn,,"Four new Banshee Squad Members join the Hong Kong Police Academy to undergo training supervised by Madam Wu. Their personalities don't click with the current Squad Members, resulting in petty arguments and duels. However, they later make peace with one another as they join the Tiger Squad Members, supervised by Inspector Kan, to undergo new training courses together and combine forces to take down a band of terrorists.",8.234,,,1989-01-28,5.75,8.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,Annual Inspection of the Bodyguard by His Excellency Lord Lytton,,en,,The Governor of Bengal and family - on and off duty.,0.524,,,1925-09-01,0.0,0.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,Kommissar Pascha,,de,,"A Turkish man‘s body is found floating in the Isar. A case for the Migra Division headed by Zeki Demirbilek, AKA “Inspector Pascha”. On their first big case, the team quickly manages to get on the wrong side of Munich’s Doner King, Güzeloğlu, who’s about to marry off his daughter. Her future husband and father-in-law just arrived at their house in Munich for Kiz Isteme, a Turkish tradition, to establish the groom’s suitability, when Zeki and his team barge in.",8.025,,,2016-06-30,3.7,3.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,Inspecteur La Bavure,,fr,,"A detective, fresh out of the academy (lowest mark in class), gets the assignment to bodyguard a spoiled rich girl reporter. She's been interviewed on TV and has questioned the virility of a mobster who kidnaps her later.",7.766,,,1980-12-03,6.3,177.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,Tendre Poulet,,fr,,"When Lise's car bumps Antoine's bike, they recognize each other from a brief fling 20 years before while at the Sorbonne. He's now a professor of Greek; she's loathe to tell him she's a police inspector. A call interrupts their first dinner date: a Deputy of the National Assembly has been murdered. She has a suspect, another Deputy, and must track him while deflecting Antoine's eye from her vocation. All roads in the inquiry lead to Christine Vallier, the dead Deputy's mistress, a beguiling 22-year-old whose mother ran the Assembly's snack bar. When more deputies die and Antoine learns Lise's identity, she must act quickly solve the crime and save her future.",19.115,,,1978-01-18,5.879,70.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,Calzonzín inspector,,es,,Mexico's submission for the Academy Award for Best Foreign Language Film in 1974,8.317,,,1974-05-02,7.529,17.0,,,
https://www.nytimes.com/2022/11/17/movies/the-inspection-review-boot-camp-a-love-story.html,"Elegance Bratton’s autobiographical first feature is a lyrical, wrenching look at a young Marine’s journey through basic training.",The New York Times,"subject: Movies;creative_works: The Inspection (Movie);persons: Bratton, Elegance;",2022-11-17T12:00:07+0000,836,"‘The Inspection’ Review: Boot Camp, a Love Story",critic’s pick,,"A Few Good Men, Some With Secrets",,,,By A.O. Scott,,The Inspection,"Ćao, inspektore",,sh,,A street cop is picked by the national security service in order to carry out an important and delicate task. His mission is to go undercover and infiltrate a dangerous international cabal of homosexuals.,7.936,,,1985-03-02,3.5,4.0,,,
